review_bucket,evidence_class,gv_id,card_print_id,listing_count,seller_count,median_active_ask,minimum_active_ask,maximum_active_ask,max_to_median_ratio,trimmed_band_ratio,flags,warning_flags,sample_title_1,sample_price_1,sample_url_1,sample_title_2,sample_price_2,sample_url_2
review_required_outlier_spread,raw_single,GV-PK-TK-tk-hs-g-20,4f84807d-66ca-47e2-bc79-7d7b48c479db,143,120,4.49,1.3,255.99,57.01,7.37,[],"[""extreme_max_to_median_ratio""]",GYARADOS RARE 20/98 MP POKEMON,1.3,https://www.ebay.com/itm/366464461233?_skw=Pokemon+%22Gyarados%22+20&hash=item5552fbe9b1:g:ivQAAeSwgvBqJs6K,Gyarados 20/98 NM/M R Ancient Origins Pokemon NON-HOLO,1.7,https://www.ebay.com/itm/257551773772?_skw=Pokemon+%22Gyarados%22+20&hash=item3bf748304c:g:6ngAAeSwh-pqJS55
review_required_outlier_spread,raw_single,GV-PK-TK-tk-sm-r-14,a28054ff-d62c-43a5-9c44-a4f283ee2b0e,163,136,2.17,1.16,229.99,105.99,6.34,[],"[""extreme_max_to_median_ratio""]",Jigglypuff 14/18 (Holo Common) Detective Pikachu Pokemon Card,1.16,https://www.ebay.com/itm/157896453496?_skw=Pokemon+%22Pikachu%22+14&hash=item24c35cad78:g:bE8AAeSwuu5p~pCy,Pokemon Scarlet & Violet 069/198 Rotom Pikachu Stamp #14,1.19,https://www.ebay.com/itm/176776031823?_skw=Pokemon+%22Pikachu%22+14&hash=item2928ac2e4f:g:WpEAAOSwftlnfHGc
review_required_outlier_spread,raw_single,GV-PK-TK-tk-sm-r-29,271ded43-8f9e-43d7-b1f9-8dde381fb008,77,70,29.99,1.15,275,9.17,61.31,[],"[""wide_trimmed_band_ratio""]",Pokemon Battle Academy 2024 Pikachu Deck #29 183/193 Great Ball,1.15,https://www.ebay.com/itm/336640352713?_skw=Pokemon+%22Pikachu%22+29&hash=item4e615421c9:g:vrUAAeSwN8dp37OD,Pokemon Battle Academy - Great Ball 164/202 Pikachu Stamp #29,1.19,https://www.ebay.com/itm/176934225568?_skw=Pokemon+%22Pikachu%22+29&hash=item29321a06a0:g:~XoAAOSwQPZmN63R
review_required_outlier_spread,raw_single,GV-PK-TK-tk-xy-p-30,20737606-d498-4d9e-bef2-59d0ee55eb8d,377,121,1.99,0.99,726.43,365.04,10.33,[],"[""extreme_max_to_median_ratio""]",Glameow - 27/30 - XY Trainer Kit: Pikachu Libre & Suicune Pokemon 2016,1.39,https://www.ebay.com/itm/126962665605?_skw=Pokemon+%22Pikachu+Libre%22+%22XY+Trainer+Kit+%28Pikachu+Libre%29+%22+%2230%22&hash=item1d8f908885:g:y~UAAOSwF9xnvpbr,Electrike 11/30 XY Trainer Kit: Pikachu Libre & Suicune Common Pokemon TCG LP,1.8,https://www.ebay.com/itm/366449223163?_skw=Pokemon+%22Pikachu+Libre%22+%22XY+Trainer+Kit+%28Pikachu+Libre%29+%22+%2230%22&hash=item55521365fb:g:BlQAAeSw2HBqHgIP
review_required_outlier_spread,raw_single,GV-PK-TK-tk-xy-su-14,0600c082-e03b-4a34-9784-8a5557b9610c,86,74,6.33,1,1499.95,236.96,122.57,[],"[""extreme_max_to_median_ratio"",""wide_trimmed_band_ratio""]",Pokemon TCG Suicune 14/30 XY Trainer Kit Suicune MP,1.99,https://www.ebay.com/itm/257344400655?_skw=Pokemon+%22Suicune%22+%22XY+trainer+Kit+%28Suicune%29+%22+%2214%22&hash=item3beaebed0f:g:XggAAeSw0MNpgyA6,POKEMON TCG SUICUNE 14/30 XY TRAINER KIT SUICUNE NON HOLO!,2.79,https://www.ebay.com/itm/137337508411?_skw=Pokemon+%22Suicune%22+%22XY+trainer+Kit+%28Suicune%29+%22+%2214%22&hash=item1ff9f4123b:g:wtUAAeSwxGJqEcsS
review_required_outlier_spread,raw_single,GV-PK-TK-tk-xy-su-4,c3826c14-25da-46d9-a0b6-ec417cc68e02,73,53,2.25,1,260.86,115.94,7.09,[],"[""extreme_max_to_median_ratio""]",4x Eevee 074/131 x4 - NM Prismatic Evolutions Pokemon Playset,1,https://www.ebay.com/itm/356520199256?_skw=Pokemon+%22Eevee%22+4&hash=item5302428458:g:i4cAAOSwkbxnnDEQ,X4 Eevee 205/264 Fusion Strike Common Near Mint Pokemon DNA GAMES,1.39,https://www.ebay.com/itm/144955773477?_skw=Pokemon+%22Eevee%22+4&hash=item21c0099225:g:QMwAAOSwGUZj9PJQ
review_required_outlier_spread,raw_single,GV-PK-TK-tk-xy-sy-15,1e7f1ca3-0371-465c-8d24-e0dbbad56baf,24,20,45,1.99,225,5,20.37,[],"[""wide_trimmed_band_ratio""]",Pokemon TCG Card 2014 XY Trainer Kit Sylveon Noivern - Potion 15/30,3,https://www.ebay.com/itm/388497036321?_skw=Pokemon+%22Sylveon%22+%22XY+Trainer+Kit+%28Sylveon%29+%22+%2215%22&hash=item5a743a5421:g:nQgAAeSwzdJoO0CD,Pokemon TCG Card 2014 XY Trainer Kit Sylveon Noivern - Potion 15/30,8.49,https://www.ebay.com/itm/385044505451?_skw=Pokemon+%22Sylveon%22+%22XY+Trainer+Kit+%28Sylveon%29+%22+%2215%22&hash=item59a670e36b:g:0eUAAOSwl9Zi7QKI
review_required_outlier_spread,raw_single,GV-PK-TK-tk-xy-sy-30,ec4a3acc-18e1-4785-bb6e-96273454d4cf,380,130,2.49,0.99,225,90.36,11.51,[],"[""extreme_max_to_median_ratio""]",Psychic Energy (#6) 6/30 Common XY Trainer Kit: Sylveon & Noivern Pokemon NM,1.99,https://www.ebay.com/itm/318473966148?_skw=Pokemon+%22Sylveon%22+%22XY+Trainer+Kit+%28Sylveon%29+%22+%2230%22&hash=item4a26871244:g:LgoAAeSw4rJqNECR&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYA5iLzOkfCmziWO8D7odBhmcv30bHClv4S3lH6qlfnkGK8OWmWesvxblFGB4qobT63ws4CpKPkbdBCOjjdwxGM8lUxQZY1DoUPBJYRu41VZBgW9df04nkgju%2Bm5QYjP7OwGOwzCPOwxjwrgouBQ8niVGo0LwJPy8jsJjrdBPoIK42nhxHfkGLCJyuV%2FbHK5VuD2AR2ZQEHccWKElcv0mqcdL%2FOXeWgyr5XumNHDcJ4s12lgdomvFHFZfLLS6MHpkEf0mze9hc8uH6Zzm%2BC%2F3NdHcsEjYnm7KdzMFF4xPFXy5UIWHmezwTq9SY6u%2FVb9f6V0ed6V72YOozvpEFiSd91,Eevee 13/30 Pokemon XY Trainer Kit: Sylveon Noivern Regular,5.99,https://www.ebay.com/itm/358700929336?_skw=Pokemon+%22Sylveon%22+%22XY+Trainer+Kit+%28Sylveon%29+%22+%2230%22&hash=item53843dd138:g:2WwAAeSw9tRqNe8v&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYioDTifrhWuTkK8xkiXFBIhFBFEoTBVL0drhbbMzcbZ3DFOE8gT7vfG1g4Oz2eu8t52rKLzcxLi7Vt8OyO5U0SXrGzK%2B1QeJQPSVUfsneut60YKVBIgrGaG1DGW%2Bqc%2FwxNQNh9xBVV7NUb%2BD2dgRsFbM%2B0fMH%2FdCqkD0Se94As%2ByA2ltjuJcetwNuEyZZbsd7tvg5oxpTqpxjuM56QuvQ8nCyowKQ53T9teK%2F5bMBwduN39Mp6eso7bVMMaU47nIz%2B96rFMIMf7v2G97LDRpq1Ba66OA26S529jl1EzCvtuHNYSxdkPrDGne8IvGIUa4J22V0vMo6CLCMEND5BQ673
review_required_outlier_spread,raw_single,GV-PK-TRR-1,6d66a66c-46a9-41c5-9409-77620dda28aa,83,62,19.74,0.99,275,13.93,66.39,[],"[""wide_trimmed_band_ratio""]",Pokemon TCG Azumarill EX Team Rocket Returns 1/109 non holo 2004 MP,5.75,https://www.ebay.com/itm/297483205231?_skw=Pokemon+%22Azumarill%22+%22Team+Rocket+Returns%22+%221%22&hash=item4543617a6f:g:UhsAAeSwLWpofTf~,Pokemon Azumarill Holo Rare Team Rocket Returns 1/109 NM,6.52,https://www.ebay.com/itm/406967032247?_skw=Pokemon+%22Azumarill%22+%22Team+Rocket+Returns%22+%221%22&hash=item5ec12019b7:g:EA0AAeSwQwpqHfQt
review_required_outlier_spread,raw_single,GV-PK-TRR-110,28dfb402-2f17-4de3-88bf-71ea7f8766df,78,71,19.99,1,574.6,28.74,36.67,[],"[""wide_trimmed_band_ratio""]",Pokemon EX Team Rocket Returns 110/109 Charmeleon Holo Secret Rare SWIRL HP,64.99,https://www.ebay.com/itm/358392771018?_skw=Pokemon+%22Charmeleon%22+%22Team+Rocket+Returns%22+%22110%22&hash=item5371dfb1ca:g:35QAAeSw0Glpyy6a,Charmeleon Team Rocket Returns Pokemon Card 110/109 Secret Rare Holo,69,https://www.ebay.com/itm/147394345062?_skw=Pokemon+%22Charmeleon%22+%22Team+Rocket+Returns%22+%22110%22&hash=item2251633866:g:kcsAAeSwDSdqO1KT
review_required_outlier_spread,raw_single,GV-PK-TRR-12,95a638f9-b790-40b9-b2f9-beee7128c678,79,61,3.99,0.7,160,40.1,30.94,[],"[""wide_trimmed_band_ratio""]",Pokemon KINGDRA 12/109 Holo Rare Team Rocket Returns - Excellent Condition,10,https://www.ebay.com/itm/114364137487?_skw=Pokemon+%22Kingdra%22+%22Team+Rocket+Returns%22+%2212%22&hash=item1aa0a2400f:g:I9gAAOSwcUJfPF-y&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYjX17nDljti5siioW5yOvk2Kme%2Bnz6yh4qeKa1snJT2G1kVNud1Tva6ocJ8AjSoYmoeol%2B23DJhpyx2veXzy0A6RQDZvOdgh4zHKJsyE0A%2BsF%2FYWUhadrAitkygcNnSbttTjYiXhZouDUps2bJ99wO%2Bw0LkVe7AAKQVqP6pc43gQ3IF6NFzWY5zgdk%2F6YVFADSfQoGvSBnTvycVgg8U1ScDGqELlxFR2oHC4hWL1cip9GJRPrO5KYKg8wphEfE84gkyIgyuxGLeVYwRlZ7dvd5QWTJdHmwt0fGjLVB8j00yz8ujOnGVIxQrMsOD61hxYy5%2BxSLuYKsbYpUqFvdPxl5,Pokemon KINGDRA 12/109 Holo Rare Team Rocket Returns - Excellent Condition,10,https://www.ebay.com/itm/114364137487?_skw=Pokemon+%22Kingdra%22+%22Team+Rocket+Returns%22+%2212%22&hash=item1aa0a2400f:g:I9gAAOSwcUJfPF-y&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYjX17nDljti5siioW5yOvk2Kme%2Bnz6yh4qeKa1snJT2G1kVNud1Tva6ocJ8AjSoYmoeol%2B23DJhpyx2veXzy0A6RQDZvOdgh4zHKJsyE0A%2BsF%2FYWUhadrAitkygcNnSbtVUKzAvi0oLRtHjbIot47B0Ao57gBpNaXXENbpRoUcbgqBAPf0kJNgqkSa%2B7n5emgXiNIanq18qVC09iHCT%2FqzchHhsSDJ%2FqaZxEwkd2XOcLdfiv%2F6pwlb5a7YIeNMVZ%2F9rAMxatTguDCEbO7yfNfhn441IrCt66kk984bPI39way9bqZVSIsXeYc1GC%2FL2wxJWgsjC9qTZAcRQwBz6yNK
review_required_outlier_spread,raw_single,GV-PK-UF-1,37feef99-b49d-4bc6-b8a7-f6f00a6c20a0,127,111,45,1.15,349.95,7.78,25.1,[],"[""wide_trimmed_band_ratio""]",Pokemon Card Ampharos 1/115 Unseen Forces Reverse Holo Stamped Excellent - LP,48,https://www.ebay.com/itm/358482730108?_skw=Pokemon+%22Ampharos%22+%22Unseen+Forces%22+%221%22&hash=item53773c5c7c:g:HxAAAeSwU9Bp65Gb,Ampharos 1/115 - Unseen Forces - Holo Rare - Pokemon Card,52.67,https://www.ebay.com/itm/355428303928?_skw=Pokemon+%22Ampharos%22+%22Unseen+Forces%22+%221%22&hash=item52c12d8438:g:CT0AAOSwYSBlurOq
review_required_outlier_spread,raw_single,GV-PK-UF-101,b6564d30-1a41-427a-af1e-08408ed37594,37,27,40,1,150,3.75,53.72,[],"[""wide_trimmed_band_ratio""]",VTG 2005 Pokemon EX Unseen Forces Blissey ex 101/115 Ultra Rare DMG/CREASED,40,https://www.ebay.com/itm/198402497113?_skw=Pokemon+%22Blissey+ex%22+%22Unseen+Forces%22+%22101%22&hash=item2e31b5da59:g:-1UAAeSwH8NqIcHq,"2005 Pokemon, Unseen Forces, #101/115 Blissey EX, Holo Ultra Rare",45.99,https://www.ebay.com/itm/126046437712?_skw=Pokemon+%22Blissey+ex%22+%22Unseen+Forces%22+%22101%22&hash=item1d58f40150:g:qI0AAOSwjftkyj4H
review_required_outlier_spread,raw_single,GV-PK-UF-109,5cceaaf6-7efc-46cb-8a0d-0b5a61a721fb,96,87,32.42,14,2061.48,63.59,4.55,[],"[""extreme_max_to_median_ratio""]",Steelix ex Pokemon EX Unseen Forces 109/115 Rare World Championships 2006,49.99,https://www.ebay.com/itm/236776994985?_skw=Pokemon+%22Steelix+ex%22+%22Unseen+Forces%22+%22109%22&hash=item37210238a9:g:-8wAAeSw0Ulp69AD,Pokemon Steelix ex 109/115 Unseen Forces Holo HP,91.01,https://www.ebay.com/itm/176977551113?_skw=Pokemon+%22Steelix+ex%22+%22Unseen+Forces%22+%22109%22&hash=item2934af1f09:g:z8AAAOSwGfZn7jTw
review_required_outlier_spread,raw_single,GV-PK-UF-11,51e8ea72-de87-4d13-9028-721821d43634,129,81,3.01,0.99,160,53.16,23.81,[],"[""extreme_max_to_median_ratio"",""wide_trimmed_band_ratio""]",Poliwrath 11/115 Unseen Forces Holo Rare DMG Pokemon Card ,7.02,https://www.ebay.com/itm/336415240848?_skw=Pokemon+%22Poliwrath%22+%22Unseen+Forces%22+%2211%22&hash=item4e53e93290:g:rNIAAeSweW9pfnpy,Poliwrath 11/115 Holo Rare Ex Unseen Forces Collectible Pokemon Card Nintendo,17,https://www.ebay.com/itm/336645819361?_skw=Pokemon+%22Poliwrath%22+%22Unseen+Forces%22+%2211%22&hash=item4e61a78be1:g:fCgAAeSwsJZqNC40
review_required_outlier_spread,raw_single,GV-PK-UF-112,e0ba9d86-8e04-460c-b6d8-108b245d2e6e,23,14,407.75,52.25,3500,8.58,42.53,[],"[""wide_trimmed_band_ratio""]",Pokemon Card Umbreon ex 112/115 World Championship 2006 Unseen Forces Non-Holo,52.25,https://www.ebay.com/itm/358708369534?_skw=Pokemon+%22Umbreon+ex%22+%22Unseen+Forces%22+%22112%22&hash=item5384af587e:g:suUAAeSweeRqNeT0,Umbreon ex - 112/115 Unseen Forces - Holo Ultra Rare - Pokemon TCG - Nintendo,259.99,https://www.ebay.com/itm/177152040967?_skw=Pokemon+%22Umbreon+ex%22+%22Unseen+Forces%22+%22112%22&hash=item293f15a007:g:dBwAAOSwTDdoPvmd
review_required_outlier_spread,raw_single,GV-PK-UF-3,d9ee5c52-f20c-4297-bae1-158b8c917295,132,90,19.99,0.99,109.99,5.5,22.75,[],"[""wide_trimmed_band_ratio""]",Pokemon Card - Bellossom Unseen Forces 3/115 Holo,19.99,https://www.ebay.com/itm/326924660139?_skw=Pokemon+%22Bellossom%22+%22Unseen+Forces%22+%223%22&hash=item4c1e3a6dab:g:HCQAAeSwGY9pSjHl,Pokemon Card - Bellossom Unseen Forces 3/115 Holo Rare,19.99,https://www.ebay.com/itm/326722593283?_skw=Pokemon+%22Bellossom%22+%22Unseen+Forces%22+%223%22&hash=item4c122f2203:g:638AAeSwTVRolXZC
review_required_outlier_spread,raw_single,GV-PK-UF-4,9c0354e9-2d78-40f6-8b7c-d00338a7c01a,104,74,90.55,1.49,1799.1,19.87,57.14,[],"[""wide_trimmed_band_ratio""]",Pokemon TCG Feraligatr 4/115 Unseen Forces Non Holo Rare MP,7.87,https://www.ebay.com/itm/327188026416?_skw=Pokemon+%22Feraligatr%22+%22Unseen+Forces%22+%224%22&hash=item4c2ded1430:g:8RgAAeSwWQhqHGYs,Pokemon TCG Feraligatr 4/115 Unseen Forces Holo Rare - HP/DMG,20,https://www.ebay.com/itm/317973206864?_skw=Pokemon+%22Feraligatr%22+%22Unseen+Forces%22+%224%22&hash=item4a08ae1750:g:97sAAeSwGjxpre6I
review_required_outlier_spread,raw_single,GV-PK-WCD-2004-BLAZIKEN_TECH-05-EX_RUBY_AND_SAPP-5-DELCATTY,9d674f79-f502-4a9c-a94d-342325b3c2de,7,7,12.94,2.15,395.97,30.6,47.3,[],"[""wide_trimmed_band_ratio""]",Pokemon Japan SV5M : Cyber Judge Delcatty 056/071,2.15,https://www.ebay.com/itm/389072190282?_skw=Pokemon+%22Delcatty%22+5&hash=item5a96827b4a:g:nfkAAOSw9bRnhonM,Pokemon TCG Delcatty 5/109 EX Ruby & Sapphire Reverse Holo Rare ENG 2003 70 HP,5,https://www.ebay.com/itm/407011589536?_skw=Pokemon+%22Delcatty%22+5&hash=item5ec3c7fda0:g:obEAAeSwcddqNGop&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaXBc3pq3XBDSNZFu%2B3dwSjH%2BXlW%2B6j0C7QjiZ8GX%2BGpYbJfHsCYW%2B7TxCBl1LBr1YS%2BSOQBhWxIeZv2wHX35yUlcaJ1TUDSFB6R7PlblRjx1qihXr3JHI9WPLSn96dmYA9i0JJs4E%2FBU9oQUv44uao0NTEmRfR1mTrjXSaJeU8m3GAYw8XyQjRcpzzmnCw0%2BbE%2BFsNtuWHMi9AQ4p1LzcUAZOn365vmcQryd%2B3EUbswVLhKBnqTn28KwB9KPeU1LmrnIrjJwVdpYERuLLXtZyHUYkpYhCGVkQZSESUBf9A0Q%3D%3D
review_required_outlier_spread,raw_single,GV-PK-WCD-2005-QUEENDOM-08-EX_HIDDEN_LEGEND-12-MILOTIC,bf1a6bc9-475b-41a4-8a89-56563076a86c,13,13,15.04,1.95,149,9.91,43.06,[],"[""wide_trimmed_band_ratio""]",Pokemon Milotic 040/195 Swsh12: Sword & Shield - Silver Tempest Reverse Holo TCG,1.9500000000000002,https://www.ebay.com/itm/168449884640?_skw=Pokemon+%22Milotic%22+12&hash=item27386541e0:g:5fcAAeSwjapqAeIR,Milotic 040/195 Rare SWSH12: Silver Tempest LP Pokemon Card,2.49,https://www.ebay.com/itm/406993693843?_skw=Pokemon+%22Milotic%22+12&hash=item5ec2b6ec93:g:P0kAAeSw0Q9qKxEN
review_required_outlier_spread,raw_single,GV-PK-WCD-2008-EMPOTECH-06-DP_PROMO-3-PIPLUP,95307071-7e34-4f4b-9129-8accf9c18d18,31,21,25.98,1.3,190.5,7.33,39.66,[],"[""wide_trimmed_band_ratio""]",Phantasmal Flames Single Cards - Pokemon - BUY 3 GET 3 FREE - MINT,1.3,https://www.ebay.com/itm/287232818908?_skw=Pokemon+%22Piplup%22+3&hash=item42e068fedc:g:NZUAAeSwzP9pxFyy,Phantasmal Flames Single Cards REVERSE HOLO - Pokemon - BUY 3 GET 3 FREE - MINT,1.3,https://www.ebay.com/itm/287234166600?_skw=Pokemon+%22Piplup%22+3&hash=item42e07d8f48:g:ifcAAeSwM~tpxPrF
review_required_outlier_spread,raw_single,GV-PK-WCD-2009-CROWNED_TIGER-03-RISING-109-LUXRAY_GL_LVX,87a1c004-3dc2-4c86-85c5-ae1087a526da,62,60,8.22,3.49,312.62,38.03,26.24,[],"[""wide_trimmed_band_ratio""]",2021 Pokemon Celebrations Luxray GL Lv. X Holo 109/111,3.49,https://www.ebay.com/itm/205242346264?_skw=Pokemon+%22Luxray+GL+LV.X%22+109&hash=item2fc965ab18:g:hgUAAOSw~~hnkvjq,Pokemon TCG Luxray GL Lv.X 109/111 Rising Rivals Ultra Rare Holo EN 110 HP,3.79,https://www.ebay.com/itm/206361592590?_skw=Pokemon+%22Luxray+GL+LV.X%22+109&hash=item300c1c030e:g:WEYAAeSwwQVqNw7R
review_required_outlier_spread,raw_single,GV-PK-WCD-2009-STALLGON-12-MAJESTIC_DAWN-9-MEWTWO,5dca25af-c8cc-4fe0-82f3-2162c11b2070,7,7,59.99,4.25,530.16,8.84,30.41,[],"[""wide_trimmed_band_ratio""]",Ditto Poketrivia Card #132 Pokemon Mewtwo Strikes Back 1999 Burger King Scene 9,4.25,https://www.ebay.com/itm/278118285136?_skw=Pokemon+%22Mewtwo%22+9&hash=item40c1243f50:g:LAsAAeSwUGhqOpeh,"Pokemon Mewtwo lv.51 9/100, Diamond & Pearl HP",14.95,https://www.ebay.com/itm/327132165208?_skw=Pokemon+%22Mewtwo%22+9&hash=item4c2a98b458:g:uQkAAeSwamJp85X3
review_required_outlier_spread,raw_single,GV-PK-WCD-2012-CMT_DECK-01-TRIUMPHANT-92-CELEBI,bedf9eaa-2216-4782-8dc8-db247682dd51,31,30,65.99,9.13,249.99,3.79,20.62,[],"[""wide_trimmed_band_ratio""]",Pokemon Card - Celebi Prime 92/102 Zachary Bokhari 2012 World Championship NM,9.13,https://www.ebay.com/itm/188530518855?_skw=Pokemon+%22Celebi%22+92&hash=item2be54b6b47:g:rFIAAeSw7QpqNGyS,Celebi 92/102 Ultra Rare World Championship 2012 Deck Pokemon Lightly Played,9.95,https://www.ebay.com/itm/318481615727?_skw=Pokemon+%22Celebi%22+92&hash=item4a26fbcb6f:g:qN8AAeSwUGhqNo6Y
review_required_outlier_spread,raw_single,GV-PK-WCD-2013-ULTIMATE_TEAM_PLASMA-01-PLASMA-38-THUNDURUS_EX,f49a4d0b-6f0e-400d-a509-ed73885fd924,41,36,7.5,2.73,1000,133.33,6.43,[],"[""extreme_max_to_median_ratio""]",Thundurus EX 38/116 Ultra Rare World Championship Decks Pokemon MP,2.73,https://www.ebay.com/itm/137281952243?_skw=Pokemon+%22Thundurus-EX%22+38&hash=item1ff6a459f3:g:2pIAAeSw9fpp-S1I,Thundurus EX (Yugo Sato) 38/116 Ultra Rare World Championship Decks Pokemon NM,3.25,https://www.ebay.com/itm/398090881966?_skw=Pokemon+%22Thundurus-EX%22+38&hash=item5cb010cbae:g:L88AAeSwtb5qOATU
review_required_outlier_spread,raw_single,GV-PK-WCD-2016-BEBE_DECK-06-ROARING-77-SHAYMIN_EX,4a4734a6-7a79-4b74-8580-90d052c3c18d,146,133,9.35,1.99,702.54,75.14,4.01,[],"[""extreme_max_to_median_ratio""]",Shaymin EX 77/108 World Championship Decks Pokemon LP,1.99,https://www.ebay.com/itm/800205139070?_skw=Pokemon+%22Shaymin-EX%22+77&hash=itemba4ff16c7e:g:PRIAAeSwRkZqNJQM,Shaymin EX 77/108 Rare Pokemon World Championships 2015,3.15,https://www.ebay.com/itm/397886273324?_skw=Pokemon+%22Shaymin-EX%22+77&hash=item5ca3deb72c:g:mCwAAeSwm6Zp7-om
review_required_outlier_spread,raw_single,GV-PK-WCD-2016-NINJA_BLITZ-03-XY-41-GRENINJA,ecf6475c-fa36-4518-92f1-76aaa7d225f7,184,157,4.67,1.78,510,109.21,10.21,[],"[""extreme_max_to_median_ratio""]",Greninja EX 41/142 Stellar Crown Double Rare Holo Pokemon TCG NM,1.78,https://www.ebay.com/itm/187965911954?_skw=Pokemon+%22Greninja%22+41&hash=item2bc3a43392:g:ob4AAeSwgmBpbbIo,POKEMON GRENINJA EX STELLAR CROWN 41/142 HOLO DOUBLE RARE LP,1.99,https://www.ebay.com/itm/147396331250?_skw=Pokemon+%22Greninja%22+41&hash=item22518186f2:g:56IAAeSw2MlqPIfe
review_required_outlier_spread,raw_single,GV-PK-WCD-2018-GARBANETTE-10-XY_PROMO-67-JIRACHI,36b26bc8-49af-40bc-b561-7a64b9298425,34,34,18.09,3.49,329.99,18.24,25.73,[],"[""wide_trimmed_band_ratio""]",Jirachi XY Holo Promo XY67 English Basic 60 HP 2015 Pokemon TCG TPC,3.49,https://www.ebay.com/itm/366499410093?_skw=Pokemon+%22Jirachi%22+67&hash=item55551130ad:g:~zwAAeSwIwJqOtPv,Pokemon Jirachi XY67 Black Star Promo Holo MINT,6,https://www.ebay.com/itm/203803058698?_skw=Pokemon+%22Jirachi%22+67&hash=item2f739be20a:g:Fg4AAOSwosph7u-0
review_required_outlier_spread,raw_single,GV-PK-WCD-2023-PSYCHIC_ELEGANCE-11-CELEBRATIONS-11-MEW,be231ead-97eb-4ae5-841f-c32886f9bff3,73,58,12.99,1.85,512.59,39.46,25.23,[],"[""wide_trimmed_band_ratio""]",Mew (11/25) Holographic Pokemon card,1.85,https://www.ebay.com/itm/355858155102?_skw=Pokemon+%22Mew%22+11&hash=item52dacc865e:g:o-0AAOSwbslmjkiP,Metapod #11/165 (LP) SV: Scarlet & Violet 151 MEW Pokemon,2.01,https://www.ebay.com/itm/267697388805?_skw=Pokemon+%22Mew%22+11&hash=item3e5401fd05:g:czgAAeSw7QVqLEAu
review_required_outlier_spread,slab,GV-PK-BASE1-4-SHADOWLESS,49cbaa7c-af8c-4111-8a8e-f479a10cf90e,66,46,3007.99,23.99,1500000,498.67,37.06,[],"[""extreme_max_to_median_ratio""]",1999 Pokemon Charizard #4 Base Set Shadowless PSA 2 Good Fresh Grade 157225046,1059.98,https://www.ebay.com/itm/366443024100?_skw=Pokemon+%22Charizard%22+%22Base+Set+Shadowless%22+%224%22&hash=item5551b4cee4:g:fKgAAeSwkxBqGhSg,PSA 1 Pokemon Base Set SHADOWLESS Holo Rare Charizard 4/102 POOR Condition!!,1099.99,https://www.ebay.com/itm/227332743195?_skw=Pokemon+%22Charizard%22+%22Base+Set+Shadowless%22+%224%22&hash=item34ee16601b:g:hoQAAeSw1rlp-4zM
review_required_outlier_spread,slab,GV-PK-BASE1-8-SHADOWLESS,e35ec334-bebf-4580-a9fe-05cf440b1aab,15,13,1299,49.95,80008.99,61.59,279.16,[],"[""wide_trimmed_band_ratio""]",1999 Pokemon Card 1st Edition Base Set Shadowless Machamp  Holo #8 DCI 7,49.95,https://www.ebay.com/itm/116115238101?_skw=Pokemon+%22Machamp%22+%22Base+Set+Shadowless%22+%228%22&hash=item1b0901ecd5:g:rDoAAOSwsXVl~XeI&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbMQXECxEp8FHU7zoC236AiQlk95Q9YmaU7DMaI2SgQNVav1dRvV28cwGMyFsTCG67s6D%2B02j5WeGuhNa8KoM9s49%2F3q5f5D2C9aCaL6XBBmO4qZuDqBmSIN29vSsXxRN5YZ3zvFWvpIu78FgoYf6u7gZPdMZ5lhbR3NehWoqu04GNOnZaizgRIGRKMBTs5v6EsGRX%2FRSTINLnuTZOEh6o8NhaWksGCuB4gfPh%2FjNc0gcPB279Ipm9SBPzEcZfJeOtPP63Ou53jAtc06trF2iDpyB63jAnoR9Jtq%2BCM9Qt3riybC0I72D3MPVgveqKjPPg%3D,Pokemon Machamp Base Set Shadowless 1st Edition Holo Rare #8 PSA 7,306.98,https://www.ebay.com/itm/287357957849?_skw=Pokemon+%22Machamp%22+%22Base+Set+Shadowless%22+%228%22&hash=item42e7de76d9:g:PGUAAeSwhLRqF219
review_required_outlier_spread,slab,GV-PK-DF-98,0a163335-e524-4486-a9ef-bc03ea260823,15,7,1450,256.42,33794.56,23.31,116.6,[],"[""wide_trimmed_band_ratio""]",2006 POKEMON EX DRAGON FRONTIERS #98 SALAMENCE EX-HOLO PSA 5,256.42,https://www.ebay.com/itm/397916718846?_skw=Pokemon+%22Salamence+ex+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2298%22&hash=item5ca5af46fe:g:swcAAeSwsotp-o-n,2006 POKEMON EX DRAGON FRONTIERS #98 SALAMENCE EX-HOLO PSA 8,339.98,https://www.ebay.com/itm/358411111909?_skw=Pokemon+%22Salamence+ex+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2298%22&hash=item5372f78de5:g:XmUAAeSwdQBp0WcI
